exam,year,course,round,college_code,college_name,programme,category,closing_rank,source_pdf
PGCET,2023,MBA,ROUND - 1,B087,"DEPARTMENT OF BUSINESS ADMINISTRATION MANGALORE UNIVERSITY, MANGALORE",MB - MBA,STG,12424,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,1G,16934,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,2AG,9731,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,2BG,18118,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,3AG,8353,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,3BG,10187,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,GM,7666,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,GMH,19738,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,SCG,29494,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B088,"BGS B-SCHOOL NO 67,DR.VISHNUVARDHAN ROAD,KENGERI BENGALURU SOUT",MB - MBA,STG,39299,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,1G,29130,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,2AG,34341,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,2AH,38819,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,2BG,31084,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,3AG,24904,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,3BG,25691,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,3BH,40003,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,GM,22408,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,GMH,36375,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,SCG,35611,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B089,"BANGALORE INTEGRATED MANAGEMENT ACADEMY NO. 77/1, OPP. R V COLLEGE OF ENGINEERING,",MB - MBA,STG,40156,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,1G,30505,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,2AG,32948,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,2BG,27219,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,3AG,26719,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,3BG,28345,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,GM,22092,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,GMH,42796,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,SCG,32323,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B090,"BANGALORE INSTITUTE OF MANAGEMENT SCIENCE AND RESEARCH NO 66/2,KODATHI VILLAGE,VARTHUR",MB - MBA,STG,39996,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,1G,39182,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,2AG,38053,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,3BG,32513,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,GM,32103,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,GMH,43744,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,SCG,36393,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B091,VTU POST GRADUATE CENTER AND SKILL DEVELOPMENT CENTER TALAKAL VTU PG CENTER AND SKILL,MB - MBA,STG,33201,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B092,"BANGALORE COLLEGE OF ENGINEERING & TECHNOLOGY NEAR HEELALIGE RAILWAY STATION,",MB - MBA,GM,43247,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,1G,35006,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,2AG,40074,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,2BG,35983,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,3AG,35528,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,3BG,32256,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,GM,30961,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,GMH,36604,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,SCG,40675,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B093,"BAGALKOTE UNIVERSITY MUDHOL ROAD, JAMKHANDI-597301, BAGALKOTE",MB - MBA,STG,35435,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,1G,37057,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,2AG,40376,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,2BG,39745,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,3AG,33937,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,3BG,35347,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,GM,33705,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,SCG,42346,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B094,"AVK INSTITUTE OF MANGAEMENT CHIKKAGOLLARAHATTI,BANGALORE",MB - MBA,STG,40975,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,1G,11882,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,2AG,12946,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,2BG,14054,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,3AG,8614,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,3BG,8322,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,GM,8292,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,GMH,9317,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B095,"AMITY UNIVERSITY NATIONAL HIGHWAY 648, DEVANAHALLI-DODDABALLAPUR RO",MB - MBA,SCG,29309,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B096,"VIDHYA SHEKHAR INSTITUTION OF MANAGEMENT STUDIES SY NO 204, KATHA NO 6162,",MB - MBA,GM,43478,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B097,"AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN ROAD, AKKUPETE",MB - MBA,2AG,42581,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B097,"AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN ROAD, AKKUPETE",MB - MBA,3AG,43759,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B097,"AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN ROAD, AKKUPETE",MB - MBA,GM,40640,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B097,"AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN ROAD, AKKUPETE",MB - MBA,NKN,41140,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B097,"AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN ROAD, AKKUPETE",MB - MBA,SCG,42918,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B097,"AKASH INSTITUTE OF ENGINEERING AND TECHNOLOGY PRASANNAHALLI MAIN ROAD, AKKUPETE",MB - MBA,STG,42897,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B098,"AKASH GLOBAL COLLEGE OF MANAGEMENT AND SCIENCE #43(P-1), DODDAJALA, BANGALORE NORTH,",BM - MBA IN INFO. MANAGEMENT,GM,43498,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,1G,14700,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,2AG,17906,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,2BG,22592,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,3AG,12173,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,3BG,15282,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,GM,11369,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,GMH,30036,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B099,"BGS COLLEGE OF ENGINEERING AND TECHNOLOGY CA SITE NO. 6 & 7, 3RD MAIN, PIPE LINE",MB - MBA,SCG,27353,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,1G,42752,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,2AG,37840,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,2BG,37928,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,3AG,33010,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,3BG,35784,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,GM,29707,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,GMH,35158,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,SCG,40883,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B100,PRIMUS SCHOOL OF MANAGEMENT STUDIES SY 114/1,MB - MBA,STG,38275,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,1G,22779,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,2AG,26359,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,2BG,28140,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,3AG,20473,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,3BG,23502,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,GM,19052,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,SCG,28713,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B101,"A. J. INSTITUTE OF MANAGEMENT KOTTARA CHOWKI, BYPASS ROAD, ASHOK NAGAR POST, MAN",MB - MBA,STG,27347,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,1G,12239,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,2AG,10768,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,2AH,24222,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,2BG,14491,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,3AG,7988,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,3BG,7854,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,3BH,12958,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,GM,7286,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,GMH,11397,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,SCG,22093,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B103,"AIMS IBS BUSINESS SCHOOL(ACLIV INSTITUTE OF MAMAGEMENT STUDIES INTERNATIONA No.235/E1,",MB - MBA,STG,41598,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,1G,6568,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,2AG,6327,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,2AH,8005,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,2BG,9299,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,3AG,4292,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,3BG,4042,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,3BH,6551,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,GM,3720,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,GMH,6045,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,NKN,784,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,SCG,14788,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B104,"ACHARYA INSTITUTE OF MANAGEMENT AND SCIENCES PEENYA,BANGALORE",MB - MBA,SCH,36980,PGCET_cutoff_2023_r1_mba_fin.pdf
